file_name frame_num class
139737 38 81
110182 22 96
28496 42 15
70400 63 76
96857 51 148
88622 62 141
124765 49 105
186958 49 41
189678 59 65
182151 53 98
67858 46 164
47456 36 146
131407 37 133
74145 39 45
155708 56 9
69309 41 68
94204 50 143
217314 51 164
117051 58 29
108008 28 129
177029 37 34
11388 44 97
193230 46 71
59898 49 43
15758 56 171
35944 42 19
179543 65 27
44792 54 106
100390 40 81
161185 19 87
161407 47 101
77894 42 107
72251 33 154
116314 46 103
131894 61 88
199143 63 98
170158 56 105
132458 48 160
143442 28 144
9330 61 93
177107 27 30
577 51 11
4881 31 129
135212 61 74
62429 26 56
193589 32 18
18363 60 69
75959 46 152
175068 30 155
41253 42 100
203347 64 160
51772 62 45
37450 50 72
108559 35 105
73686 44 112
144273 18 40
80295 28 45
72217 59 107
152270 37 148
5145 36 74
134627 58 86
132353 41 53
133542 46 163
10265 19 162
179552 58 6
51099 32 162
28871 43 45
14410 41 86
184740 62 155
23454 41 50
185739 59 165
18752 58 94
111828 69 39
12206 44 118
205407 59 2
151860 61 144
154474 58 16
49686 38 107
88883 33 145
186270 52 49
60551 57 82
172431 56 104
166640 43 133
135749 31 95
115907 41 93
36418 52 6
82914 61 50
47162 64 104
158314 36 87
105015 28 157
193073 28 171
120669 48 37
81274 34 129
168802 53 148
63924 60 168
171603 20 109
216405 55 134
55910 49 4
206659 40 87
15 73 84
182820 63 74
13012 44 95
109617 45 68
105261 57 105
57900 21 87
38748 24 126
46184 52 53
169339 34 83
120246 27 45
82268 36 153
65369 54 109
31902 45 34
152483 57 170
205973 23 42
151207 47 173
21064 42 107
163797 31 147
34254 53 29
23293 27 67
219721 38 163
162352 49 103
30485 66 136
17061 52 94
204434 22 73
70250 36 82
142848 42 87
73926 39 133
108649 39 159
114271 71 14
23908 26 129
194932 21 8
165081 46 16
44394 65 108
15687 53 150
54823 55 93
47965 63 148
207073 48 23
36135 40 45
53249 42 75
204723 68 48
198056 57 61
83677 36 115
32819 48 56
31362 57 88
140850 51 151
159353 42 164
189703 28 151
32413 24 153
94013 32 87
118360 28 143
22814 37 10
155541 33 68
71614 35 109
44841 37 109
90825 46 86
16952 40 15
128595 28 171
213848 48 66
43945 31 29
3584 44 75
217128 49 151
58134 51 102
68446 60 39
136892 45 112
69813 62 45
30024 25 109
59832 42 133
124147 46 28
200095 42 172
196120 45 155
81538 46 107
79472 79 59
121153 66 164
27922 25 8
42451 23 55
12400 48 79
136035 49 102
7426 42 9
92802 60 138
37586 52 164
98731 34 43
198271 62 56
134551 36 149
66196 48 26
112475 44 93
82207 24 15
44067 21 156
108032 65 144
194237 44 107
90028 25 9
9979 68 106
155472 36 98
78004 35 166
117859 52 62
34660 59 143
10145 50 119
36958 38 106
12498 61 74
57679 42 27
3235 56 36
19312 44 90
66472 61 34
148214 35 65
37756 55 167
19005 45 87
120799 47 63
111594 29 87
62999 39 45
179365 34 19
60785 53 153
22527 61 45
207427 56 99
87530 42 151
18231 27 151
80146 40 171
66966 58 150
189903 53 129
4656 47 87
209831 35 150
211942 41 27
180280 46 112
14512 63 137
97425 66 156
160989 34 32
3327 38 93
59076 43 16
153752 57 159
209760 52 100
50393 48 17
100968 47 17
91669 64 143
58781 14 45
63616 33 155
64800 60 101
7475 45 3
60143 38 93
107599 49 45
213660 47 96
120847 38 28
29236 57 73
114035 35 43
1025 65 35
137873 51 171
201909 39 6
142493 54 123
67667 29 133
104898 53 173
130332 49 120
50846 47 87
138948 62 141
68422 44 18
1208 54 119
22504 40 73
3187 71 121
67852 48 135
69006 24 104
26220 30 114
195148 65 59
163608 51 154
141417 62 35
132904 28 138
142628 30 151
29960 60 36
155555 37 56
175490 49 31
70807 46 109
166750 39 116
146399 40 40
127796 63 173
81371 55 9
128916 69 56
206015 43 20
80855 43 10
24146 55 120
158645 34 149
52592 43 148
5202 29 93
61824 29 16
159683 44 156
154915 39 21
55767 64 152
94522 64 172
51747 28 45
158856 36 95
40927 55 79
3522 15 0
27329 39 160
138926 34 0
82108 42 104
3518 30 56
49316 32 140
130930 41 19
75539 35 37
99675 43 42
119792 31 140
198195 63 140
127570 35 109
3812 42 45
116843 44 65
38995 48 168
106679 33 82
191968 54 125
99419 65 130
194675 19 74
111737 42 31
86220 32 149
36786 31 93
66020 36 114
171642 45 121
109063 30 98
92851 44 67
57699 54 148
122109 22 114
63402 47 97
154183 38 75
105967 34 73
130126 22 23
26671 36 171
213575 46 91
134963 48 171
140530 63 69
94031 19 86
117560 28 18
11444 27 31
43532 28 109
173751 19 56
135255 27 15
78472 64 140
162685 46 87
47749 17 60
93226 48 75
11491 68 116
88203 50 93
179581 60 122
26154 49 124
150413 22 56
106522 28 56
22274 50 112
113910 57 35
219072 53 86
101160 28 94
128997 40 98
143861 51 69
191236 28 14
58720 30 122
72483 35 153
40400 43 157
108570 29 95
16764 28 15
42997 38 77
38983 33 39
74385 48 112
80366 39 87
132196 46 15
202895 44 146
190236 58 35
71635 34 143
119932 67 107
142876 66 144
38031 34 114
214274 48 49
69604 62 122
169763 48 31
166757 43 104
8405 36 114
196756 51 36
167503 70 159
115691 23 43
152233 59 6
21954 67 89
102263 65 130
147415 63 93
192350 31 153
12701 39 12
15875 55 94
28125 39 109
61372 36 149
182066 37 72
193015 29 8
175911 41 20
50858 56 98
215427 68 1
196942 26 151
103324 67 8
146222 64 49
162465 31 14
146392 56 125
108954 39 45
191095 48 22
4550 60 33
189269 59 168
211201 50 28
102246 36 147
171204 63 41
2842 32 89
72857 59 122
23678 30 150
185256 49 93
173278 41 160
10639 50 63
23184 59 165
22650 44 30
160898 34 59
8000 56 102
39951 57 49
155628 60 139
39396 72 143
134765 63 138
80905 33 110
60749 29 149
175932 52 14
49248 37 160
50246 45 30
42533 40 134
179821 56 66
1022 50 128
26274 43 92
108644 59 148
143801 48 45
92763 27 17
147343 62 83
23918 37 151
117067 41 46
117040 52 149
37227 62 151
94024 41 3
22159 38 93
53176 32 114
136153 34 87
74105 38 135
2263 41 156
112923 58 28
155611 56 170
206801 65 170
4687 31 30
68694 41 15
44164 20 23
135043 56 14
162592 21 114
218770 40 122
160992 38 98
144939 53 107
76649 62 108
80481 32 122
98548 44 99
204868 62 94
173235 42 1
129175 58 39
34735 37 42
80052 58 143
206324 66 5
49649 31 83
31225 36 122
150665 64 70
49400 45 154
161326 53 42
113096 35 74
176669 41 19
206731 61 144
56584 35 6
42070 59 159
177032 39 77
131044 29 151
132467 51 125
178126 59 67
218191 36 129
66608 35 149
128619 46 135
457 14 44
148495 66 112
130411 57 57
115211 35 33
192696 35 125
189187 53 29
217556 61 157
48942 43 9
97153 54 76
79420 32 48
148171 59 0
42555 50 98
53223 70 14
85202 48 39
54204 56 131
195534 53 146
3028 38 16
20467 65 144
52482 28 93
193662 57 153
153 43 160
211014 51 118
166923 28 9
1540 52 2
58067 44 109
116488 32 127
170054 41 93
144058 43 43
107259 50 43
179695 57 36
21769 64 32
112215 44 122
28930 66 91
108178 64 46
97045 25 50
113029 31 16
183104 62 0
62298 54 59
100183 47 46
99727 47 148
157422 40 135
16390 71 146
179468 46 155
140882 31 121
3577 38 172
79495 62 59
198038 45 120
125979 37 72
141110 50 20
209201 22 22
165757 35 110
176361 44 4
146703 68 105
140927 54 69
200886 36 152
73769 45 95
84100 49 27
78748 61 74
26784 36 117
134095 32 107
173455 34 135
191417 64 73
118363 34 150
174885 41 6
122283 27 104
167604 70 107
36401 24 16
32734 30 146
94327 63 121
7589 34 155
95606 47 168
156005 69 120
137438 41 72
51336 65 173
64295 52 80
23156 33 87
45661 61 33
121384 45 39
27502 69 36
207366 59 150
219183 59 106
214580 61 144
139081 19 172
174322 35 55
103775 37 166
131505 46 114
47507 39 87
153765 28 135
72613 38 15
216473 40 80
153300 27 45
197743 45 120
6433 40 107
211945 66 67
59699 35 114
21380 39 121
24709 48 118
128299 55 46
22502 56 72
211775 50 96
53679 25 56
179300 49 115
110047 54 29
67452 59 133
167732 36 94
85920 61 98
65679 20 43
121575 51 48
185305 51 104
5980 34 2
176421 59 73
98644 51 66
50020 49 31
7562 59 43
105206 58 172
179964 38 61
109615 64 148
155283 43 116
92435 45 111
96656 28 34
68775 46 60
142663 45 143
129200 39 169
135031 58 39
84701 55 142
147467 32 20
192345 28 145
149807 42 45
68658 34 32
50598 37 17
105042 62 26
156396 49 165
179504 59 44
52394 42 92
71400 47 16
119222 65 27
171723 39 99
153546 31 94
206827 52 108
483 31 31
94526 37 74
185562 63 164
118185 33 100
205082 42 101
85156 49 41
6302 32 48
72594 36 18
13142 67 147
14625 43 45
104827 53 94
90279 54 167
181019 43 29
202964 27 27
94895 37 160
1959 38 160
182815 36 32
216199 23 106
120845 60 82
164451 39 143
148355 53 77
177378 41 81
201959 34 129
126384 54 101
159980 20 171
100153 39 94
126213 38 160
89221 41 129
367 32 127
66727 50 29
137827 47 106
169207 45 72
156652 65 162
181418 23 56
112261 55 2
71804 37 171
216947 27 151
102281 54 171
72419 48 156
59915 64 93
67813 66 80
131258 42 157
38256 22 157
183095 20 130
193831 40 109
116550 34 55
160499 29 96
97955 48 101
58507 33 6
39258 69 1
84317 71 34
163339 43 10
122912 52 105
199740 36 11
37211 50 153
50866 43 95
220422 46 113
111933 44 83
3253 61 48
166228 43 31
17946 57 143
144822 25 151
111074 51 98
43500 26 12
29179 20 125
84957 67 31
41307 33 109
19079 16 28
205832 68 103
52557 53 139
15168 44 127
192530 53 18
144024 37 100
164217 16 133
203504 64 17
38287 34 107
4293 54 82
165791 55 37
140376 27 146
1837 24 56
5599 51 46
193833 53 52
137068 58 41
135632 36 146
191659 62 113
117460 50 99
112116 55 137
62843 34 108
193464 52 171
200690 61 152
218900 39 107
139342 63 12
207647 24 43
102945 53 94
90449 39 104
71037 31 162
197272 33 18
81598 44 107
92729 25 134
215859 54 167
129276 52 37
103965 61 109
13585 31 15
81173 57 15
94912 45 68
97563 27 1
179012 52 29
188849 60 15
43758 38 29
93356 40 170
93485 27 27
7704 34 106
98065 28 40
90875 48 33
129950 38 143
103514 46 149
71945 31 130
47062 45 169
165770 61 0
135905 36 164
38095 29 27
22571 37 112
154590 28 152
212455 54 59
35876 34 151
3762 65 101
60183 17 131
4837 44 148
7101 40 79
119070 43 36
114605 35 37
175908 58 86
51090 39 28
104237 46 73
77901 47 14
159412 21 67
47142 29 87
167542 46 85
87886 50 20
158639 25 135
91582 65 129
115628 37 156
189201 36 171
146830 51 130
23742 48 151
100992 49 26
52620 43 104
99022 35 39
146269 43 139
161856 66 149
136319 37 144
188980 37 121
121612 48 80
207195 25 114
129801 55 34
97489 62 74
128848 66 25
133965 60 167
757 30 112
22111 31 115
47003 43 93
82557 44 149
20967 36 8
176914 35 93
63282 46 21
36643 58 6
100025 46 43
145932 34 151
51815 56 171
186968 40 93
63672 34 140
105425 38 26
82937 47 128
216591 50 46
107427 48 53
89309 31 48
34424 26 164
213755 62 15
209893 43 126
199631 34 78
139989 44 18
146038 51 165
49310 47 99
187188 57 94
80580 39 106
37942 25 101
152370 55 43
82598 27 146
39646 35 20
33951 36 17
11869 46 26
23595 35 163
180841 62 146
160189 46 160
168524 59 36
26738 52 18
45177 38 72
195405 44 124
67385 58 82
202861 33 171
4758 54 56
148136 39 86
110497 40 143
72518 52 160
199791 42 17
51240 42 83
195956 38 36
68907 60 149
33097 46 34
80374 41 130
133436 31 11
162296 52 22
150777 32 93
157050 33 49
3072 22 160
24266 39 148
43099 65 70
211993 60 144
177045 63 3
92517 46 6
29083 39 107
63976 46 143
131504 54 157
116904 49 20
162764 62 50
211720 56 113
142063 50 66
28309 71 98
38022 45 98
165494 62 164
59679 45 109
195299 62 94
21976 47 139
8430 66 99
56893 48 130
66487 61 91
50050 32 15
150813 60 42
198926 28 151
131834 31 45
36168 35 94
178947 23 147
144655 55 101
190055 61 167
62732 61 167
102242 20 36
98739 53 83
102089 73 25
196878 46 43
161403 65 120
139838 47 172
154154 31 109
47638 31 19
172768 46 36
156729 41 140
165099 43 32
40688 22 44
90831 32 9
193037 48 117
113921 31 12
206367 54 98
186471 41 160
184291 29 149
190985 43 45
43425 46 107
147421 71 99
54099 65 107
66700 29 106
90861 40 27
88650 45 148
92108 34 6
217296 63 113
128241 34 112
145194 58 167
106149 40 44
119944 71 153
148301 41 109
97928 45 147
126885 30 87
219235 46 125
119852 52 86
8889 56 4
133211 39 107
171779 37 0
87801 30 104
97258 30 130
18876 35 147
29196 40 55
26032 58 61
199702 45 104
119 46 153
131037 46 42
215532 30 16
183055 44 27
162672 54 32
202919 43 55
3004 68 144
73374 23 16
170726 31 101
218944 54 86
5644 50 65
148829 43 40
168479 50 129
183072 66 143
131193 60 90
38754 53 45
152808 50 22
178305 46 55
1041 60 59
50699 24 15
88417 52 68
172819 36 37
116174 23 99
74990 37 146
8358 68 35
103519 49 84
51524 67 143
58611 39 160
96239 45 93
196542 45 49
67360 25 127
185099 39 107
68558 42 123
160230 59 150
35600 33 84
64417 40 28
193657 27 67
67677 49 55
116264 33 114
210664 45 65
38848 43 38
211914 55 41
78713 52 28
210268 52 117
100944 65 39
138213 31 109
30251 41 160
165234 35 146
178625 60 33
192484 43 74
198981 54 18
45073 37 146
147905 39 121
174964 42 171
168049 32 81
157403 56 49
59486 41 34
34840 39 56
102499 27 101
13244 66 157
125700 24 1
184248 44 69
175860 56 74
72027 46 103
22165 65 123
90399 59 98
16674 54 6
89158 50 156
218541 50 106
71346 47 31
182730 39 149
69373 45 146
215732 38 142
158323 39 81
209336 38 37
197496 36 82
204959 45 109
53771 24 5
209999 54 128
124427 59 149
19089 24 12
8918 46 142
191775 41 11
165299 60 93
44044 15 42
211518 28 139
25712 35 6
179541 47 67
26352 38 6
200141 27 151
122862 64 53
8723 33 157
98137 60 5
7506 31 109
183749 63 108
209166 49 82
215642 38 143
21136 52 119
20492 59 109
161944 52 68
80881 46 65
814 37 99
34238 27 6
217712 47 86
168127 42 19
177073 41 86
17449 61 72
164243 43 146
103356 51 1
7556 35 109
146887 61 102
182091 40 97
188797 26 56
87281 43 148
112808 57 0
85357 57 108
158465 61 163
192323 29 28
140264 69 89
85023 29 73
119853 41 5
117731 49 47
182134 64 171
117025 58 66
188920 34 40
118248 70 78
113180 53 84
200309 32 125
608 54 104
61923 62 4
46479 55 143
126196 55 151
17992 60 81
178835 37 120
72923 55 14
25551 26 14
19143 51 36
65107 56 28
129535 54 92
93528 48 18
104356 55 103
165040 36 100
15979 64 118
208080 70 169
54725 45 100
77497 30 23
73036 35 50
185510 49 64
79635 47 52
200458 51 28
143599 64 85
160247 35 12
118771 53 150
20794 41 46
124699 55 142
186145 47 39
29671 23 129
156850 32 123
210111 36 16
132971 52 147
2675 32 131
35105 44 129
168311 49 59
113222 39 166
68574 55 59
174562 37 17
25608 46 140
64302 62 146
75006 55 149
29005 29 145
91848 28 100
94729 36 145
198214 47 156
94335 56 163
208694 38 47
157061 50 167
78220 50 151
48296 43 98
162096 39 107
218811 64 102
114113 30 30
93602 15 133
68339 47 43
207779 57 120
106576 58 45
130018 64 45
218327 53 82
114631 41 149
49472 52 18
198714 63 35
64917 55 107
40925 35 20
52624 58 155
178426 37 67
203114 46 40
83033 36 28
16485 41 105
80300 54 7
50643 28 43
68941 65 15
59334 38 146
37395 45 135
119377 60 37
64246 27 21
25065 64 140
76145 40 2
172408 37 156
174855 41 107
26249 52 124
217190 57 29
154733 39 148
91895 49 123
38969 58 130
12275 16 152
115793 31 9
171264 43 36
160774 33 72
183676 32 2
211511 39 146
95313 45 81
6072 40 15
134000 38 125
186107 63 29
32878 56 50
203933 55 141
213699 42 139
56384 41 109
131181 51 134
178507 51 68
35848 63 14
3739 57 75
46415 73 2
208921 39 101
109953 32 132
159901 28 55
205856 51 3
30011 61 47
72840 65 14
178019 31 10
219298 32 168
71213 71 31
56690 35 6
47157 41 19
129879 54 68
4165 43 45
204473 44 114
170630 53 81
19665 35 166
52166 36 27
18795 36 17
214206 43 45
31543 56 42
35012 68 149
94316 56 31
165881 55 128
124937 32 8
20851 23 18
25902 22 28
132877 58 107
154594 49 44
32278 48 52
30704 61 32
75953 63 106
20410 35 121
158692 51 113
45160 48 94
34927 49 146
3380 64 171
58262 53 45
198549 59 47
174676 13 138
123748 70 82
6325 34 22
9469 56 103
45039 39 119
129166 28 114
96314 56 94
208923 42 106
80870 49 105
189209 51 119
10139 64 45
182120 44 55
190862 63 21
207418 46 149
23664 39 143
148704 60 74
17954 43 6
219201 55 103
185129 56 75
69821 45 154
86309 69 144
172456 54 89
140128 54 41
207549 60 15
65668 50 19
55828 41 40
61787 25 126
93237 36 109
113615 26 12
53830 48 15
158682 44 116
99178 60 120
73195 30 15
98642 43 70
102313 32 154
129617 71 5
127792 66 65
62826 17 45
98101 32 41
72408 37 109
80742 38 109
95049 39 31
163199 50 39
121512 40 6
151390 66 8
180934 60 109
2028 64 172
141600 55 171
81762 57 39
155246 39 59
136089 46 161
81555 30 100
94875 39 11
96082 26 107
65422 34 145
65203 45 31
214303 61 47
148313 51 31
136603 50 36
47635 42 94
165578 66 103
182563 48 37
104138 39 89
150593 44 90
88438 31 160
10167 32 106
31369 36 65
179749 46 146
64724 34 19
181509 65 56
45412 47 32
176795 64 107
25312 61 144
9540 37 46
204374 51 66
121154 59 160
134549 30 16
215075 64 46
141543 35 12
146548 20 20
22989 29 93
187394 49 106
196099 48 46
112858 63 110
25327 33 135
174580 70 143
215837 72 62
57094 35 122
135634 37 148
219694 37 94
106951 34 12
7728 31 28
6525 28 83
120069 57 171
120751 42 59
101100 63 6
135328 40 97
211535 33 87
54220 41 110
219713 45 87
176032 49 157
2304 32 83
177338 48 94
13801 59 172
82506 42 102
35268 39 106
101342 55 18
69750 41 12
75660 61 45
188218 44 19
197328 41 68
119681 32 151
71205 38 85
170435 68 138
96851 8 163
87314 56 171
167698 40 47
52014 63 6
216299 51 6
39275 45 6
181385 33 23
66433 38 135
20527 63 46
147247 62 148
52895 34 151
75897 36 96
178822 43 148
197088 65 21
133095 42 121
132906 41 2
201676 36 154
41659 50 43
172627 17 97
158858 34 9
36877 56 55
39314 28 161
156352 53 129
152028 42 5
20104 22 144
72895 30 22
7293 45 99
113943 31 122
125604 60 145
129602 41 107
39942 61 150
14556 42 73
104804 46 67
147417 18 45
81736 41 154
55782 53 37
32292 36 164
103554 54 146
8924 60 3
52892 65 23
174144 30 99
101640 39 124
103144 35 143
107654 52 49
108986 39 123
169495 30 162
93457 38 147
14428 33 112
167959 60 168
104114 41 143
213534 60 99
143920 60 130
52328 40 37
196918 45 114
170770 44 93
103522 41 19
109915 39 101
48269 61 53
161388 26 4
142035 65 94
30615 55 63
74183 34 87
167728 25 122
123653 21 37
204876 68 2
39016 47 43
106448 39 46
114315 37 55
147420 32 100
9877 58 143
62375 44 104
68474 21 117
84662 38 113
46874 19 99
140543 41 129
136667 61 15
176293 31 30
39885 33 105
99395 58 94
62807 46 32
66617 48 157
35129 46 23
219751 34 56
197151 37 101
11560 56 1
159627 41 42
209321 26 143
15349 39 166
45669 49 62
137866 65 75
190135 55 46
126901 56 18
14655 46 109
109229 47 77
171161 45 66
43044 60 36
157774 38 134
133528 66 45
91052 35 106
163747 38 122
168376 43 98
63930 38 13
2334 25 94
7202 71 139
143680 45 94
171200 41 4
83406 48 23
40605 55 93
65944 32 57
13855 29 1
176764 66 49
164669 36 38
195812 60 89
119865 36 162
123210 48 97
207936 31 155
134689 44 72
119639 50 170
191267 13 56
6946 36 151
154367 65 166
71318 62 172
76789 29 129
17453 39 98
213816 55 14
139093 53 9
184898 33 166
89996 66 37
39451 39 100
5174 41 24
97152 31 89
162911 59 97
206886 34 52
33825 48 47
203457 44 20
211558 59 41
205621 64 131
57091 54 127
108745 46 105
117644 34 55
95816 62 70
179653 36 107
21279 62 68
160827 29 100
18755 25 19
57545 46 45
89239 69 106
18146 20 127
170531 58 114
57509 54 148
203827 44 103
110250 43 109
143308 44 68
140547 30 45
83523 51 18
76934 26 100
205551 45 112
39550 38 125
30410 38 146
168731 66 47
93917 49 13
67776 21 94
10833 32 56
136666 57 45
6927 35 102
75791 33 95
147809 67 49
127228 36 72
37436 72 4
109753 67 61
213030 65 48
134935 66 68
72513 57 165
57890 26 149
98218 39 107
153305 46 87
203825 70 119
134206 52 116
169530 19 107
3263 49 18
138864 40 154
57390 58 75
40463 44 126
60686 56 48
149315 14 8
210885 38 93
27955 52 126
55623 62 120
200584 52 152
126744 35 147
23610 49 171
93188 44 107
96822 24 135
47881 46 33
100726 43 112
175918 52 68
95268 57 54
215363 29 59
184199 53 165
211816 32 146
169760 29 127
14008 61 75
32307 51 50
127192 21 17
192286 30 27
201805 70 37
46731 47 18
145950 31 147
59479 22 120
189131 46 18
93794 66 36
27897 46 8
78266 70 49
67160 38 99
198329 50 170
149331 48 45
37307 64 113
20277 54 154
86243 48 36
14497 66 145
148494 21 57
176449 62 38
1965 49 71
105542 44 93
168110 46 11
32724 40 73
175334 27 164
176251 31 94
33705 50 73
117819 48 86
62002 56 114
185302 55 165
94401 56 43
185837 42 146
26010 21 134
136831 34 15
40203 50 164
150591 18 86
92850 43 160
198516 37 86
209356 37 160
51876 63 12
48663 46 103
139467 46 112
96061 33 5
73042 14 132
151081 50 3
145564 57 19
215543 38 45
217653 23 45
105912 46 127
155735 31 135
46865 39 100
9952 37 98
86494 36 14
199630 54 95
159459 39 109
204843 51 99
60707 54 86
168426 38 127
141437 51 41
21122 61 106
18585 65 117
155825 39 160
99093 50 33
197575 34 143
163701 51 47
174856 71 64
183002 60 43
203083 32 23
89040 68 19
178789 31 126
153238 38 12
82402 26 106
199282 69 9
87319 44 138
107967 47 37
31387 43 34
72504 47 148
52187 48 167
88013 47 126
95174 36 112
109415 65 117
170599 35 86
150060 46 94
85548 52 116
29842 44 68
6776 39 55
195672 36 36
174571 30 107
169108 31 16
73310 28 149
92654 56 21
133343 38 68
148733 35 151
190497 31 93
48947 56 143
114222 24 85
145359 56 148
202263 39 14
117462 67 82
63542 35 55
115012 34 124
183118 49 68
125706 56 76
194483 26 129
186182 28 139
101086 47 29
169872 57 116
155543 47 115
161800 55 88
132071 34 81
183968 65 122
39185 46 91
218757 46 43
40146 29 12
96867 66 130
154427 47 47
84550 36 159
21968 41 154
19984 49 23
155231 55 166
5590 47 125
85358 53 134
213656 63 19
58114 54 84
186883 60 146
47903 44 164
95978 35 38
199230 68 40
73459 36 14
31201 71 149
34547 32 43
173089 67 10
212871 47 26
24217 63 94
77010 57 78
153477 40 118
26343 56 106
168018 29 151
81107 54 120
15571 35 165
165603 24 1
199101 30 93
60436 51 143
185532 18 45
182220 67 22
107034 56 143
185669 50 45
131593 24 17
30292 56 146
141024 52 149
62761 46 129
158576 34 17
84030 30 30
19267 59 106
106544 45 154
96000 37 45
160884 63 164
70440 45 60
119499 60 94
163302 53 27
93924 57 29
180115 49 139
173382 39 45
175434 35 9
181389 31 148
62425 36 166
19850 68 164
17850 61 143
74160 75 67
219849 34 46
129089 38 86
187923 47 166
199920 46 81
115872 32 43
51469 50 167
64860 26 30
87860 50 26
7423 36 4
58812 60 74
79742 54 22
132302 44 121
139898 24 17
94580 38 155
22676 30 145
188341 44 94
79801 56 144
157221 50 27
158073 30 106
95796 29 150
194390 64 113
93059 44 73
180623 27 114
38747 31 55
190950 48 46
115120 48 164
78418 56 146
209081 32 166
136016 32 144
100714 36 101
65471 62 57
168440 73 37
169144 49 55
200179 53 101
126627 48 171
14210 34 49
31430 32 18
146858 48 154
117493 62 84
213977 56 148
184615 32 67
96732 53 18
207178 33 171
89689 62 144
34118 60 65
195075 35 134
130629 40 86
103718 64 23
67054 53 36
37417 28 104
16773 52 171
781 40 81
108730 52 29
163754 31 45
169731 35 125
90772 62 149
126373 44 94
7757 46 153
69498 45 67
141807 53 102
129844 50 94
103034 47 3
191213 43 69
137853 30 148
108054 31 94
47289 30 99
121558 27 109
86576 35 106
11756 60 48
98331 29 56
161052 26 38
45210 24 45
42445 67 137
176461 32 137
196130 43 114
45174 51 29
1578 26 83
129668 72 125
55150 44 119
205028 27 124
170344 45 123
56354 47 18
169567 30 63
53560 33 134
158941 41 94
212591 47 18
92741 71 106
4608 39 66
114140 30 29
42016 34 154
37001 44 86
217297 39 165
133920 63 164
68952 32 18
167089 44 156
22914 52 41
38418 46 30
166240 30 155
10279 38 155
136206 32 154
150137 42 99
76562 31 7
182266 24 132
193803 66 157
119814 28 171
169426 34 135
33383 56 4
81563 54 53
136185 33 0
87008 31 45
28604 54 123
65847 42 159
187268 45 16
92010 28 164
12169 33 97
144907 26 94
122259 36 0
1589 37 46
77438 41 172
159814 41 122
114991 38 117
59733 42 109
202632 39 17
8038 38 109
40684 56 120
131627 34 14
106203 46 42
148265 72 84
47931 57 14
80911 49 98
151636 45 47
133947 34 41
58395 50 27
70906 49 171
101262 38 143
208828 36 116
1649 36 1
182367 60 96
157732 28 56
136494 68 129
17379 26 151
5090 46 20
29330 66 104
198018 65 144
73656 36 121
142731 43 143
42978 42 103
93352 66 160
90748 61 66
194064 40 23
137212 64 120
169652 33 151
89225 29 30
9041 38 134
90391 50 56
212407 52 20
71908 62 30
70711 31 18
48443 30 93
177470 64 54
165351 61 10
122546 40 67
99180 33 122
6681 26 68
152613 56 31
96817 59 101
15103 43 14
214076 35 128
136701 58 140
101678 57 43
189773 69 82
25831 49 147
198858 56 28
186567 47 69
199756 53 30
171657 71 80
108038 42 109
116868 35 167
196136 37 31
8282 41 30
68033 39 15
84972 26 122
194599 49 31
104902 47 157
75496 43 3
56983 25 10
185803 52 105
188420 49 171
132404 59 120
2262 32 48
146810 59 129
156466 50 121
166739 43 149
76575 43 103
182821 45 2
128113 64 59
53343 38 112
14281 40 100
112654 39 171
135938 40 109
109449 60 133
123004 53 28
2394 35 107
92286 41 15
2990 26 125
216557 62 45
11988 42 14
85539 48 147
13370 54 134
110134 45 44
68601 32 46
1483 41 135
191307 68 84
30591 50 43
30120 42 29
151455 35 56
216683 42 57
146286 46 38
75955 66 128
131078 57 118
193246 63 118
28040 54 45
31131 55 172
74025 30 16
74192 52 152
173880 35 151
72658 46 37
163002 63 83
168025 55 43
88422 26 28
118814 30 109
215800 51 65
167075 60 40
74107 63 35
113487 31 129
65089 31 93
87166 71 99
127631 57 170
57669 32 36
218397 34 109
15816 53 172
173347 33 143
161544 48 100
184792 26 48
159468 55 160
155062 26 114
205651 47 45
207030 37 19
69931 50 112
141168 41 56
134506 35 105
115176 34 1
150667 28 148
185729 56 122
82440 45 153
141358 61 18
194821 44 86
210362 58 170
152721 36 11
180820 29 167
192936 58 32
185949 42 19
120088 29 134
88102 30 155
57104 31 104
160448 36 93
206942 42 107
213602 36 160
120025 40 94
2220 50 112
173034 28 143
153381 49 144
49601 58 66
174719 51 12
177873 64 125
170728 52 87
1368 51 70
19181 65 5
167316 53 45
98710 31 31
51074 49 102
151148 24 36
158588 27 28
101508 22 114
67648 33 6
219682 60 94
214781 49 73
74925 44 1
4574 50 29
187493 67 148
120284 52 103
187995 60 74
115286 37 41
197951 66 35
98275 33 48
69760 45 86
14085 44 86
195110 38 152
61105 34 134
124207 35 83
92589 45 86
178227 51 108
168846 35 74
134440 51 36
16455 41 127
86471 61 65
166216 32 82
182109 40 119
115523 28 88
27466 30 10
92735 36 72
148379 46 12
121332 44 42
153421 51 117
173511 32 98
214737 35 62
50901 48 12
161833 56 7
126942 46 27
156984 71 4
80213 32 30
102740 54 124
74357 16 87
77941 44 129
11899 50 171
154251 51 145
192557 40 130
6852 48 161
74316 41 55
1093 54 159
143817 70 120
184958 29 37
111754 33 86
35927 37 123
12658 37 95
164223 36 43
218217 51 130
63561 65 57
113052 47 93
209051 69 6
204582 64 164
47616 40 94
212723 30 94
142738 58 11
186790 63 40
176715 31 100
51783 48 19
148717 42 66
